🎵音乐频道,#genre#
调兵山综合,rtmp://dbstvzb.lnyun.com.cn/dbsrm2/tvzb2?auth_key=1864483200-0-0-09a4e8c68d566596f959644e3023729d
宽甸综合,rtmp://kdtvzb.lnyun.com.cn/kdrm1/tvzb1?auth_key=1864483200-0-0-104f509a45b2c796de3736323aaca0f7


辽宁卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.144:9108
辽宁都市,http://c.qrjcwy.eu.org:8099/udp/232.0.0.42:8856
辽宁体育休闲,http://c.qrjcwy.eu.org:8099/udp/232.0.0.66:8820
辽宁影视剧,http://c.qrjcwy.eu.org:8099/udp/232.0.0.97:8534
辽宁经济,http://c.qrjcwy.eu.org:8099/udp/232.0.0.155:9320
辽宁公共,http://c.qrjcwy.eu.org:8099/udp/232.0.0.156:9322
辽宁移动电视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.167:9338
辽宁北方,http://c.qrjcwy.eu.org:8099/udp/232.0.0.211:9240
辽宁生活,http://c.qrjcwy.eu.org:8099/udp/232.0.0.212:9242
辽宁教育青少,http://c.qrjcwy.eu.org:8099/udp/232.0.0.230:9356
辽宁丹东新闻,http://c.qrjcwy.eu.org:8099/udp/232.0.0.251:9162
辽宁丹东生活,http://c.qrjcwy.eu.org:8099/udp/232.0.0.252:9164
辽宁铁岭新闻,http://c.qrjcwy.eu.org:8099/udp/232.0.0.240:9280
辽宁铁岭生活,http://c.qrjcwy.eu.org:8099/udp/232.0.0.241:9282
辽宁朝阳新闻,http://c.qrjcwy.eu.org:8099/udp/232.0.0.243:9126
辽宁朝阳教育,http://c.qrjcwy.eu.org:8099/udp/232.0.0.244:9128
辽宁本溪综合,http://c.qrjcwy.eu.org:8099/udp/232.0.0.157:9324
辽宁本溪法治,http://c.qrjcwy.eu.org:8099/udp/232.0.0.158:9326
辽宁辽阳新闻,http://c.qrjcwy.eu.org:8099/udp/232.0.0.249:9140
辽宁辽阳生活,http://c.qrjcwy.eu.org:8099/udp/232.0.0.250:9000
辽宁阜新教育,http://c.qrjcwy.eu.org:8099/udp/232.0.0.248:9138
辽宁阜新综合,http://c.qrjcwy.eu.org:8099/udp/232.0.0.246:9134
辽宁阜新新闻综合,http://c.qrjcwy.eu.org:8099/udp/232.0.0.249:9140
辽宁阜新社会生活,http://c.qrjcwy.eu.org:8099/udp/232.0.0.250:9000
辽宁葫岛生活服务,http://c.qrjcwy.eu.org:8099/udp/232.0.0.239:9262
辽宁葫岛新闻综合,http://c.qrjcwy.eu.org:8099/udp/232.0.0.238:9260
辽宁沈阳新闻,http://c.qrjcwy.eu.org:8099/udp/232.0.0.227:9276
第一剧场,http://c.qrjcwy.eu.org:8099/udp/232.0.0.147:9132
怀旧剧场,http://c.qrjcwy.eu.org:8099/udp/232.0.0.204:9226
风云剧场,http://c.qrjcwy.eu.org:8099/udp/232.0.0.52:8610
风云足球,http://c.qrjcwy.eu.org:8099/udp/232.0.0.90:9286
风云音乐,http://c.qrjcwy.eu.org:8099/udp/232.0.0.108:9288
央视文化精品,http://c.qrjcwy.eu.org:8099/udp/232.0.0.107:8698
女性时尚,http://c.qrjcwy.eu.org:8099/udp/232.0.0.120:8858
兵器科技,http://c.qrjcwy.eu.org:8099/udp/232.0.0.121:8882
央视台球,http://c.qrjcwy.eu.org:8099/udp/232.0.0.122:9290
世界地理,http://c.qrjcwy.eu.org:8099/udp/232.0.0.123:9292
高尔夫网球,http://c.qrjcwy.eu.org:8099/udp/232.0.0.215:9248           
电视指南,http://c.qrjcwy.eu.org:8099/udp/232.0.0.162:9124
爱上4K华数,http://c.qrjcwy.eu.org:8099/udp/232.0.0.104:8632
欢笑剧场4K,http://c.qrjcwy.eu.org:8099/udp/232.0.0.150:9160
CHC家庭影院,http://c.qrjcwy.eu.org:8099/udp/232.0.0.177:9172           
CHC影迷电影,http://c.qrjcwy.eu.org:8099/udp/232.0.0.94:8668           
CHC动作电影,http://c.qrjcwy.eu.org:8099/udp/232.0.0.179:9176           
发现之旅,http://c.qrjcwy.eu.org:8099/udp/232.0.0.20:8630           
中学生,http://c.qrjcwy.eu.org:8099/udp/232.0.0.47:8676
环球旅游,http://c.qrjcwy.eu.org:8099/udp/232.0.0.29:8706           
睛彩广场舞,http://c.qrjcwy.eu.org:8099/udp/232.0.0.100:8684           
四海钓鱼,http://c.qrjcwy.eu.org:8099/udp/232.0.0.56:8692           
快乐垂钓,http://c.qrjcwy.eu.org:8099/udp/232.0.0.214:9246           
书画频道,http://c.qrjcwy.eu.org:8099/udp/232.0.0.222:9266           
老故事,http://c.qrjcwy.eu.org:8099/udp/232.0.0.218:9254           
文物宝库,http://c.qrjcwy.eu.org:8099/udp/232.0.0.217:9252           
茶频道,http://c.qrjcwy.eu.org:8099/udp/232.0.0.220:9258           
国学频道,http://c.qrjcwy.eu.org:8099/udp/232.0.0.221:9264           
梨园频道,http://c.qrjcwy.eu.org:8099/udp/232.0.0.219:9256           
武术世界,http://c.qrjcwy.eu.org:8099/udp/232.0.0.223:9268           
中华特产,http://c.qrjcwy.eu.org:8099/udp/232.0.0.247:9136
都市剧场,http://c.qrjcwy.eu.org:8099/udp/232.0.0.143:9310
生活时尚,http://c.qrjcwy.eu.org:8099/udp/232.0.0.125:9296
游戏风云,http://c.qrjcwy.eu.org:8099/udp/232.0.0.139:9302
动漫秀场,http://c.qrjcwy.eu.org:8099/udp/232.0.0.140:9304
金色学堂,http://c.qrjcwy.eu.org:8099/udp/232.0.0.141:9306
法治天地,http://c.qrjcwy.eu.org:8099/udp/232.0.0.142:9308
北京纪实科教,http://c.qrjcwy.eu.org:8099/udp/232.0.0.185:9188
金鹰纪实,http://c.qrjcwy.eu.org:8099/udp/232.0.0.186:9190
乐游,http://c.qrjcwy.eu.org:8099/udp/232.0.0.126:9298
家庭理财,http://c.qrjcwy.eu.org:8099/udp/232.0.0.197:9212
谍战剧场,http://c.qrjcwy.eu.org:8099/udp/232.0.0.53:8754
华数精选,http://c.qrjcwy.eu.org:8099/udp/232.0.0.102:8888
IPTV3+(轮播),http://c.qrjcwy.eu.org:8099/udp/232.0.0.118:8870
IPTV5+(轮播),http://c.qrjcwy.eu.org:8099/udp/232.0.0.119:8872
IPTV足球,http://c.qrjcwy.eu.org:8099/udp/232.0.0.91:8746
新动漫,http://c.qrjcwy.eu.org:8099/udp/232.0.0.153:9316
金鹰卡通,http://c.qrjcwy.eu.org:8099/udp/232.0.0.181:9180
北京卡酷少儿,http://c.qrjcwy.eu.org:8099/udp/232.0.0.199:9216
嘉佳卡通,http://c.qrjcwy.eu.org:8099/udp/232.0.0.180:9178
优漫卡通,http://c.qrjcwy.eu.org:8099/udp/232.0.0.182:9182
炫动卡通,http://c.qrjcwy.eu.org:8099/udp/232.0.0.103:8636
辽宁宜佳购物,http://c.qrjcwy.eu.org:8099/udp/232.0.0.21:8838           
聚鲨环球精选,http://c.qrjcwy.eu.org:8099/udp/232.0.0.193:9204           
央广购物,http://c.qrjcwy.eu.org:8099/udp/232.0.0.229:9284
CCTV-1,http://c.qrjcwy.eu.org:8099/udp/232.0.0.27:8808
CCTV-2,http://c.qrjcwy.eu.org:8099/udp/232.0.0.132:9144
CCTV-3,http://c.qrjcwy.eu.org:8099/udp/232.0.0.198:9214
CCTV-4,http://c.qrjcwy.eu.org:8099/udp/232.0.0.148:9142
CCTV-4欧洲,http://c.qrjcwy.eu.org:8099/udp/232.0.0.210:9238
CCTV-4美洲,http://c.qrjcwy.eu.org:8099/udp/232.0.0.145:9110
CCTV-5,http://c.qrjcwy.eu.org:8099/udp/232.0.0.196:9210
CCTV-5+,http://c.qrjcwy.eu.org:8099/udp/232.0.0.93:8750
CCTV-6,http://c.qrjcwy.eu.org:8099/udp/232.0.0.194:9206
CCTV-7,http://c.qrjcwy.eu.org:8099/udp/232.0.0.133:9146
CCTV-8,http://c.qrjcwy.eu.org:8099/udp/232.0.0.28:8710
CCTV-9,http://c.qrjcwy.eu.org:8099/udp/232.0.0.134:9148
CCTV-10,http://c.qrjcwy.eu.org:8099/udp/232.0.0.135:9150
CCTV-11,http://c.qrjcwy.eu.org:8099/udp/232.0.0.168:9340
CCTV-12,http://c.qrjcwy.eu.org:8099/udp/232.0.0.136:9152
CCTV-13,http://c.qrjcwy.eu.org:8099/udp/232.0.0.146:9112
CCTV-14,http://c.qrjcwy.eu.org:8099/udp/232.0.0.137:9154
CCTV-15,http://c.qrjcwy.eu.org:8099/udp/232.0.0.169:9342
CCTV-16,http://c.qrjcwy.eu.org:8099/udp/232.0.0.36:8694
CCTV-17,http://c.qrjcwy.eu.org:8099/udp/232.0.0.63:8686
CGTN,http://c.qrjcwy.eu.org:8099/udp/232.0.0.201:9220
CGTN记录频道,http://c.qrjcwy.eu.org:8099/udp/232.0.0.202:9222
CGTN法语频道,http://c.qrjcwy.eu.org:8099/udp/232.0.0.176:9170
CGTN西班牙语,http://c.qrjcwy.eu.org:8099/udp/232.0.0.191:9200
CGTN俄语频道,http://c.qrjcwy.eu.org:8099/udp/232.0.0.43:8660
CGTN阿拉伯语,http://c.qrjcwy.eu.org:8099/udp/232.0.0.8:8664
CETV-1,http://c.qrjcwy.eu.org:8099/udp/232.0.0.192:9202
CETV-2,http://c.qrjcwy.eu.org:8099/udp/232.0.0.98:8612
CETV-4,http://c.qrjcwy.eu.org:8099/udp/232.0.0.175:9354
四川卫视4k,http://c.qrjcwy.eu.org:8099/udp/232.0.0.242:9168
广东卫视4K,http://c.qrjcwy.eu.org:8099/udp/232.0.0.60:8696
北京卫视4K,http://c.qrjcwy.eu.org:8099/udp/232.0.0.113:8602
深圳卫视4K,http://c.qrjcwy.eu.org:8099/udp/232.0.0.38:8600
安徽卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.138:9156
北京卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.117:8860
东方卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.128:9100
东南卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.174:9352
广东卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.160:9120
广西卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.127:9300
贵州卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.171:9346
海南卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.195:9208
河北卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.64:8608
河南卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.48:8666
黑龙江卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.95:8866
湖北卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.130:9104
湖南卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.115:8864
吉林卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.170:9344
江苏卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.116:8862
江西卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.112:8606
山东卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.161:9122
深圳卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.110:8868
四川卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.208:9234
天津卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.131:9106
云南卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.24:8604
浙江卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.129:9102
重庆卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.209:9236

康巴卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.237:9370
内蒙古卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.111:8718
宁夏卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.34:8644
青海卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.101:8588
厦门卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.183:9184
山东教育卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.200:9218
山西卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.86:8558
陕西卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.35:8590
延边卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.184:9186
安多卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.236:9368
兵团卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.67:8640
甘肃卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.50:8642
西藏卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.114:8844
西藏卫视(藏语),http://c.qrjcwy.eu.org:8099/udp/232.0.0.235:9366
新疆卫视,http://c.qrjcwy.eu.org:8099/udp/232.0.0.18:8722

辽宁卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.126:1234
辽宁体育休闲,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.164:1234
辽宁公共,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.168:1234
辽宁影视剧,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.25:1234
辽宁生活,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.150:1234
辽宁北方,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.151:1234
辽宁都市,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.154:1234
辽宁经济,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.156:1234
辽宁教育青少,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.241:1234
辽宁移动电视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.165:1234
辽宁沈阳新闻,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.206:1234
抚顺综合,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.253:1234
抚顺教育,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.254:1234
盘锦都市,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.183:1234
盘锦新闻,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.120:1234
辽河新闻综合,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.214:1234
辽河文化生活,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.215:1234
辽宁沈阳新闻,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.142:1234
第一剧场,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.29:1234
怀旧剧场,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.38:1234
风云剧场,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.45:1234
风云音乐,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.47:1234
女性时尚,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.51:1234
风云足球,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.52:1234
央视文化精品,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.56:1234
兵器科技,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.58:1234
央视台球,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.60:1234
世界地理,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.63:1234
高尔夫网球,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.243:1234
电视指南,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.237:1234
环球旅游,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.229:1234
欢笑剧场4K,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.98:1234
睛彩竞技,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.19:1234
睛彩篮球,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.24:1234
睛彩青少,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.62:1234
睛彩广场舞,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.64:1234
CHC动作电影,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.232:1234
CHC影迷电影,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.233:1234
CHC家庭影院,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.234:1234
华数精选,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.102:1234
爱上4K华数,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.187:1234
生活时尚,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.107:1234
乐游,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.108:1234
家庭理财,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.39:1234
四海钓鱼,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.66:1234
游戏风云,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.127:1234
金色学堂,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.133:1234
法治天地,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.134:1234
中国天气,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.144:1234
财富天下,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.147:1234
都市剧场,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.149:1234
北京纪实科教,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.162:1234
谍战剧场,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.203:1234
东方财经,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.224:1234
快乐垂钓,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.242:1234
文物宝库,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.245:1234
梨园频道,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.247:1234
茶频道,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.248:1234
武术世界,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.252:1234
新动漫,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.36:1234
北京卡酷少儿,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.54:1234
动漫秀场,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.128:1234
金鹰纪实,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.163:1234
金鹰卡通,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.90:1234
IPTV3+(轮播),http://fb4wd00001.f3322.net:1111/rtp/232.0.0.118:1234
IPTV足球,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.213:1234
IPTV5+(轮播),http://fb4wd00001.f3322.net:1111/rtp/232.0.0.119:1234
辽宁宜家购物,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.30:1234
老故事,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.246:1234
中学生,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.236:1234
中华特产,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.89:1234
生态环境,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.113:1234
发现之旅,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.235:1234
国学频道,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.249:1234
书画频道,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.251:1234
怀旧电影,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.48:1234
优优宝贝,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.100:1234
嘉佳卡通,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.157:1234
优漫卡通,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.159:1234
北京卡酷少儿,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.57:1234
辽宁宜家购物,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.21:1234
优购物,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.250:1234
央广购物,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.240:1234
CCTV-1,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.27:1234
CCTV-2,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.135:1234
CCTV-3,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.15:1234
CCTV-4,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.201:1234
CCTV-4K,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.167:1234
CCTV-4欧洲,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.53:1234
CCTV-4美洲,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.59:1234
CCTV-5,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.171:1234
CCTV-5+,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.93:1234
CCTV-6,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.172:1234
CCTV-7,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.136:1234
CCTV-8,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.173:1234
CCTV-9,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.137:1234
CCTV-10,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.138:1234
CCTV-11,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.178:1234
CCTV-12,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.139:1234
CCTV-13,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.15:1234
CCTV-14,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.140:1234
CCTV-15,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.179:1234
CCTV-16,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.182:1234
CCTV-17,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.230:1234
CGTN阿拉伯语,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.43:1234
CGTN西班牙语,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.6:1234
CGTN法语频道,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.8:1234
CGTN俄语频道,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.28:1234
CGTN英语新闻,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.188:1234
CGTN记录频道,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.198:1234
CETV-1,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.212:1234
CETV-2,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.238:1234
CETN-4,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.46:1234
吉林卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.180:1234
黑龙江卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.95:1234
湖南卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.115:1234
江苏卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.116:1234
北京卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.117:1234
江西卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.31:1234
河北卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.32:1234
河南卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.33:1234
广西卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.22:1234
云南卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.37:1234
海南卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.26:1234
东南卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.42:1234
宁夏卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.61:1234
广东卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.130:1234
山东卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.131:1234
兵团卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.132:1234
深圳卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.110:1234
东方卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.122:1234
浙江卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.123:1234
湖北卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.124:1234
天津卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.125:1234
安徽卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.141:1234
贵州卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.181:1234
四川卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.185:1234
重庆卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.186:1234
新疆卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.91:1234
西藏卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.94:1234
东方卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.17:1234
新疆卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.18:1234
宁夏卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.34:1234
陕西卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.35:1234
云南卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.40:1234
河北卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.49:1234
甘肃卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.50:1234
兵团卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.67:1234
北京卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.68:1234
湖南卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.69:1234
浙江卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.70:1234
海南卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.71:1234
广东卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.72:1234
安徽卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.73:1234
东南卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.74:1234
重庆卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.75:1234
广西卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.76:1234
山东卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.78:1234
江苏卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.79:1234
河南卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.80:1234
天津卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.81:1234
江西卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.82:1234
湖北卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.83:1234
吉林卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.84:1234
黑龙江卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.85:1234
山西卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.86:1234
贵州卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.87:1234
青海卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.101:1234
西藏卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.104:1234
安多卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.105:1234
深圳卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.106:1234
康巴卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.109:1234
内蒙古卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.111:1234
西藏卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.114:1234
厦门卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.160:1234
延边卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.161:1234
山东教育卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.169:1234
三沙卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.184:1234


🥝央视频道,#genre#
CCTV-1,http://38.75.136.137:98/gslb/dsdqpub/cctv1hd.m3u8?auth=testpub
CCTV-2,http://38.75.136.137:98/gslb/dsdqpub/cctv2hd.m3u8?auth=testpub
CCTV-3,http://38.75.136.137:98/gslb/dsdqpub/cctv3hd.m3u8?auth=testpub
CCTV-4,http://38.75.136.137:98/gslb/dsdqpub/cctv4hd.m3u8?auth=testpub
CCTV-5,rtmp://ayrtsocndali.v.myalicdn.com/ayocnd/aoyuncctv5_2pd
