🕘️更新时间,#genre#
金鹰卡通,http://114.243.96.117:8888/rtp/239.3.1.51:9252
金鹰卡通,http://183.222.15.202:4321/rtp/239.11.0.127:5140
金鹰卡通,http://thhomes.cn:4000/rtp/239.3.1.51:9252
北京卡酷少儿,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.57:1234
北京卡酷少儿,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/kkkt_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
北京卡酷少儿,http://c.qrjcwy.eu.org:8099/udp/232.0.0.199:9216
北京卡酷少儿,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.54:1234
北京卡酷少儿,http://107.150.60.122/live/btvkk.m3u8
北京卡酷少儿,http://58.37.164.52:4000/rtp/233.18.204.109:5140
北京卡酷少儿,http://114.243.96.117:8888/rtp/239.3.1.189:8000
北京卡酷少儿,http://183.222.15.202:4321/rtp/239.11.0.129:5140
北京卡酷少儿,http://thhomes.cn:4000/rtp/239.3.1.189:8000
北京卡酷少儿,http://60.30.67.45:8834/rtp/225.1.1.58:5002
嘉佳卡通,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.157:1234
嘉佳卡通,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/jjkt_2000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
嘉佳卡通,http://c.qrjcwy.eu.org:8099/udp/232.0.0.180:9178
嘉佳卡通,http://fn.gcl.de5.net:5908/gsh950428/614952364
嘉佳卡通,http://114.243.96.117:8888/rtp/239.3.1.147:9268
嘉佳卡通,http://183.222.15.202:4321/rtp/239.11.0.203:5140
嘉佳卡通,http://14.145.187.131:4022/udp/239.77.0.179:5146
嘉佳卡通,http://thhomes.cn:4000/rtp/239.3.1.147:9268
嘉佳卡通,http://114.243.99.254:8888/rtp/239.3.1.147:9268
嘉佳卡通,http://183.220.107.138:4022/rtp/239.11.0.203:5140
优漫卡通,http://c.qrjcwy.eu.org:8099/udp/232.0.0.182:9182
优漫卡通,http://fn.gcl.de5.net:5908/gsh950428/626064703
优漫卡通,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.159:1234
优漫卡通,http://121.230.239.193:4022/rtp/239.49.8.119:8000
优漫卡通,http://222.92.94.26:9889/rtp/239.49.8.119:8000
优漫卡通,http://183.222.15.202:4321/rtp/239.11.0.63:5140
优漫卡通,http://183.220.107.138:4022/rtp/239.11.0.63:5140
优漫卡通,http://fuxin.yunjifei.top:999/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
炫动卡通,http://c.qrjcwy.eu.org:8099/udp/232.0.0.103:8636
优优宝贝,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.100:1234
少儿动画,http://wan1.tangwudi.cc:47859/udp/239.94.1.33:5140
经典动画大集合,http://fn.gcl.de5.net:5908/gsh950428/629942219
宝宝动画,http://wan1.tangwudi.cc:47859/udp/239.94.1.32:5140
少儿天地,http://wan1.tangwudi.cc:47859/udp/239.94.1.138:5140
青春动漫,http://wan1.tangwudi.cc:47859/udp/239.94.1.34:5140
优购物,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.250:1234
优购物,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/ygw_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
辽宁宜佳购物,http://c.qrjcwy.eu.org:8099/udp/232.0.0.21:8838
聚鲨环球精选,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/hqgw_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
聚鲨环球精选,http://c.qrjcwy.eu.org:8099/udp/232.0.0.193:9204
央广购物,http://c.qrjcwy.eu.org:8099/udp/232.0.0.229:9284
央广购物,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.240:1234

☘️央视频道,#genre#
CCTV-1,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.27:1234
CCTV-1,http://c.qrjcwy.eu.org:8099/udp/232.0.0.27:8808
CCTV-1,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/CCTV-1H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
CCTV-1,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv1hd
CCTV-1,http://207.56.13.146:81/cdnlive/cctv1.m3u8
CCTV-1,http://go.bkpcp.top/mg/cctv1
CCTV-1,http://m.061899.xyz/mg/cctv1
CCTV-1,http://t.061899.xyz/tl/tl.php?id=cctv1
CCTV-1,http://j.s.bkpcp.top/jj/cctv1
CCTV-1,http://k.061899.xyz/m.php?id=cctv1
CCTV-2,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/CCTV-2H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
CCTV-2,http://c.qrjcwy.eu.org:8099/udp/232.0.0.132:9144
CCTV-2,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.135:1234
CCTV-2,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv2hd
CCTV-2,http://204.12.221.218:8181/3m1080p/cctv2.m3u8
CCTV-2,http://j.s.bkpcp.top/jj/cctv2
CCTV-2,http://107.150.60.122/live/cctv2hd.m3u8
CCTV-2,http://k.061899.xyz/k.php?id=cctv2
CCTV-2,http://k.061899.xyz/m.php?id=cctv2
CCTV-2,http://t.061899.xyz/tl/tl.php?id=cctv2
CCTV-3,http://c.qrjcwy.eu.org:8099/udp/232.0.0.198:9214
CCTV-3,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/CCTV-3H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
CCTV-3,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.15:1234
CCTV-3,http://107.150.60.122/live/cctv3hd.m3u8
CCTV-3,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv3hd
CCTV-3,http://k.061899.xyz/k.php?id=cctv3
CCTV-3,http://t.061899.xyz/tl/tl.php?id=cctv3
CCTV-3,http://k.061899.xyz/m.php?id=cctv3
CCTV-3,http://m.061899.xyz/mg/cctv3
CCTV-3,http://j.s.bkpcp.top/jj/cctv3
CCTV-4,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/CCTV-4H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
CCTV-4,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.201:1234
CCTV-4,http://c.qrjcwy.eu.org:8099/udp/232.0.0.148:9142
CCTV-4,http://107.150.60.122/live/cctv4k.m3u8
CCTV-4,http://j.s.bkpcp.top/jj/cctv4
CCTV-4,http://go.bkpcp.top/mg/cctv4
CCTV-4,http://t.061899.xyz/tl/tl.php?id=cctv4
CCTV-4,http://k.061899.xyz/k.php?id=cctv4m
CCTV-4,http://k.061899.xyz/k.php?id=cctv4
CCTV-4,http://k.061899.xyz/k.php?id=cctv4o
CCTV-4美洲,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.59:1234
CCTV-4美洲,http://c.qrjcwy.eu.org:8099/udp/232.0.0.145:9110
CCTV-4美洲,http://114.243.96.117:8888/rtp/239.3.1.214:4220
CCTV-4美洲,http://112.115.49.181:4915/rtp/239.200.201.181:4220
CCTV-4美洲,http://114.243.99.254:8888/rtp/239.3.1.214:4220
CCTV-4欧洲,http://c.qrjcwy.eu.org:8099/udp/232.0.0.210:9238
CCTV-4欧洲,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.53:1234
CCTV-4欧洲,http://114.243.96.117:8888/rtp/239.3.1.213:4220
CCTV-4欧洲,http://112.115.49.181:4915/rtp/239.200.201.180:4220
CCTV-4欧洲,http://114.243.99.254:8888/rtp/239.3.1.213:4220
CCTV-5,http://c.qrjcwy.eu.org:8099/udp/232.0.0.196:9210
CCTV-5,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.171:1234
CCTV-5,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/CCTV-5H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
CCTV-5,http://107.150.60.122/live/cctv5p.m3u8
CCTV-5,http://j.s.bkpcp.top/jj/cctv5
CCTV-5,http://m.061899.xyz/mg/cctv5
CCTV-5,http://t.061899.xyz/tl/tl.php?id=cctv5
CCTV-5,http://k.061899.xyz/m.php?id=cctv5
CCTV-5,http://k.061899.xyz/k.php?id=cctv5
CCTV-5,http://go.bkpcp.top/mg/cctv5
CCTV-5+,http://c.qrjcwy.eu.org:8099/udp/232.0.0.93:8750
CCTV-5+,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.93:1234
CCTV-5+,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/CCTV-5plusH265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
CCTV-5+,http://207.56.13.146:81/cdnlive/cctv5p.m3u8
CCTV-5+,http://14.145.187.131:4022/udp/239.77.1.31:5146
CCTV-5+,http://114.243.96.117:8888/rtp/239.3.1.130:8004
CCTV-5+,http://14.145.187.131:4022/udp/239.77.0.87:5146
CCTV-5+,http://222.92.94.26:9889/rtp/239.49.8.18:9610
CCTV-5+,http://60.30.67.45:8834/rtp/225.1.1.121:5002
CCTV-5+,http://60.30.67.44:8834/rtp/225.1.1.121:5002
CCTV-6,http://c.qrjcwy.eu.org:8099/udp/232.0.0.194:9206
CCTV-6,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/CCTV-6H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
CCTV-6,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.172:1234
CCTV-6,http://107.150.60.122/live/cctv6hd.m3u8
CCTV-6,http://m.061899.xyz/mg/cctv6
CCTV-6,http://t.061899.xyz/tl/tl.php?id=cctv6
CCTV-6,http://go.bkpcp.top/mg/cctv6
CCTV-6,http://k.061899.xyz/m.php?id=cctv6
CCTV-6,http://j.s.bkpcp.top/jj/cctv6
CCTV-6,http://k.061899.xyz/k.php?id=cctv6
CCTV-7,http://c.qrjcwy.eu.org:8099/udp/232.0.0.133:9146
CCTV-7,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/CCTV-7H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
CCTV-7,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.136:1234
CCTV-7,http://107.150.60.122/live/cctv7hd.m3u8
CCTV-7,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv7hd
CCTV-7,http://m.061899.xyz/mg/cctv7
CCTV-7,http://k.061899.xyz/m.php?id=cctv7
CCTV-7,http://t.061899.xyz/tl/tl.php?id=cctv7
CCTV-7,http://j.s.bkpcp.top/jj/cctv7
CCTV-7,http://go.bkpcp.top/mg/cctv7
CCTV-8,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/CCTV-8H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
CCTV-8,http://c.qrjcwy.eu.org:8099/udp/232.0.0.28:8710
CCTV-8,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.173:1234
CCTV-8,http://bztv.tvbus.cc:8081/cdnlive/cctv8.m3u8
CCTV-8,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv8k
CCTV-8,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv8hd
CCTV-8,http://go.bkpcp.top/mg/cctv8
CCTV-8,http://t.061899.xyz/tl/tl.php?id=cctv8
CCTV-8,http://j.s.bkpcp.top/jj/cctv8
CCTV-8,http://k.061899.xyz/k.php?id=cctv8
CCTV-9,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.137:1234
CCTV-9,http://c.qrjcwy.eu.org:8099/udp/232.0.0.134:9148
CCTV-9,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/CCTV-9H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
CCTV-9,http://m.061899.xyz/mg/cctv9
CCTV-9,http://j.s.bkpcp.top/jj/cctv9
CCTV-9,http://k.061899.xyz/m.php?id=cctv9
CCTV-9,http://go.bkpcp.top/mg/cctv9
CCTV-9,http://t.061899.xyz/tl/tl.php?id=cctv9
CCTV-9,http://k.061899.xyz/k.php?id=cctv9
CCTV-9,http://207.56.13.146:81/cdnlive/cctv9.m3u8
CCTV-10,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/CCTV-10H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
CCTV-10,http://c.qrjcwy.eu.org:8099/udp/232.0.0.135:9150
CCTV-10,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.138:1234
CCTV-10,http://k.061899.xyz/m.php?id=cctv10
CCTV-10,http://207.56.13.146:81/cdnlive/cctv10.m3u8
CCTV-10,http://go.bkpcp.top/mg/cctv10
CCTV-10,http://t.061899.xyz/tl/tl.php?id=cctv10
CCTV-10,http://m.061899.xyz/mg/cctv10
CCTV-10,http://j.s.bkpcp.top/jj/cctv10
CCTV-10,http://107.150.60.122/live/cctv10hd.m3u8
CCTV-11,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/CCTV-11-H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
CCTV-11,http://c.qrjcwy.eu.org:8099/udp/232.0.0.168:9340
CCTV-11,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.178:1234
CCTV-11,http://107.150.60.122/live/cctv11hd.m3u8
CCTV-11,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv11hd
CCTV-11,http://m.061899.xyz/mg/cctv11
CCTV-11,http://k.061899.xyz/k.php?id=cctv11
CCTV-11,http://t.061899.xyz/tl/tl.php?id=cctv11
CCTV-11,http://go.bkpcp.top/mg/cctv11
CCTV-11,http://k.061899.xyz/m.php?id=cctv11
CCTV-12,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/CCTV-12H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
CCTV-12,http://c.qrjcwy.eu.org:8099/udp/232.0.0.136:9152
CCTV-12,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.139:1234
CCTV-12,http://j.s.bkpcp.top/jj/cctv12
CCTV-12,http://m.061899.xyz/mg/cctv12
CCTV-12,http://k.061899.xyz/m.php?id=cctv12
CCTV-12,http://207.56.13.146:81/cdnlive/cctv12.m3u8
CCTV-12,http://k.061899.xyz/k.php?id=cctv12
CCTV-12,http://go.bkpcp.top/mg/cctv12
CCTV-12,http://t.061899.xyz/tl/tl.php?id=cctv12
CCTV-13,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.15:1234
CCTV-13,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/CCTV-xw_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
CCTV-13,http://c.qrjcwy.eu.org:8099/udp/232.0.0.146:9112
CCTV-13,http://t.061899.xyz/tl/tl.php?id=cctv13
CCTV-13,http://207.56.13.146:81/cdnlive/cctv13.m3u8
CCTV-13,http://k.061899.xyz/k.php?id=cctv13
CCTV-13,http://j.s.bkpcp.top/jj/cctv13
CCTV-13,http://k.061899.xyz/m.php?id=cctv13
CCTV-13,http://m.061899.xyz/mg/cctv13
CCTV-13,http://go.bkpcp.top/mg/cctv13
CCTV-14,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/CCTV-14H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
CCTV-14,http://c.qrjcwy.eu.org:8099/udp/232.0.0.137:9154
CCTV-14,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.140:1234
CCTV-14,http://j.s.bkpcp.top/jj/cctv14
CCTV-14,http://k.061899.xyz/k.php?id=cctv14
CCTV-14,http://m.061899.xyz/mg/cctv14
CCTV-14,http://107.150.60.122/live/cctv14hd.m3u8
CCTV-14,http://207.56.13.146:81/cdnlive/cctv14.m3u8
CCTV-14,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv14hd
CCTV-14,http://k.061899.xyz/m.php?id=cctv14
CCTV-15,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/CCTV-15-yyH265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
CCTV-15,http://c.qrjcwy.eu.org:8099/udp/232.0.0.169:9342
CCTV-15,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.179:1234
CCTV-15,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv15hd
CCTV-15,http://go.bkpcp.top/mg/cctv15
CCTV-15,http://k.061899.xyz/m.php?id=cctv15
CCTV-15,http://207.56.13.146:81/cdnlive/cctv15.m3u8
CCTV-15,http://107.150.60.122/live/cctv15hd.m3u8
CCTV-15,http://t.061899.xyz/tl/tl.php?id=cctv15
CCTV-15,http://j.s.bkpcp.top/jj/cctv15
CCTV-16,http://c.qrjcwy.eu.org:8099/udp/232.0.0.36:8694
CCTV-16,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/CCTV-16_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
CCTV-16,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.182:1234
CCTV-16,http://107.150.60.122/live/cctv16hd.m3u8
CCTV-16,http://j.s.bkpcp.top/jj/cctv16
CCTV-16,http://207.56.13.146:81/cdnlive/cctv16.m3u8
CCTV-16,http://k.061899.xyz/k.php?id=cctv16
CCTV-16,http://k.061899.xyz/m.php?id=cctv16
CCTV-16,http://m.061899.xyz/mg/cctv16
CCTV-16,http://go.bkpcp.top/mg/cctv16
CCTV-17,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/CCTV-17_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
CCTV-17,http://c.qrjcwy.eu.org:8099/udp/232.0.0.63:8686
CCTV-17,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.230:1234
CCTV-17,http://107.150.60.122/live/cctv17hd.m3u8
CCTV-17,http://k.061899.xyz/m.php?id=cctv17
CCTV-17,http://j.s.bkpcp.top/jj/cctv17
CCTV-17,http://k.061899.xyz/k.php?id=cctv17
CCTV-17,http://m.061899.xyz/mg/cctv17
CCTV-17,http://go.bkpcp.top/mg/cctv17
CCTV-17,http://t.061899.xyz/tl/tl.php?id=cctv17
CCTV-4K,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.167:1234
CCTV-4K,http://58.37.164.52:4000/rtp/233.18.204.188:5140
CCTV-4K,http://14.145.187.131:4022/udp/239.77.0.194:5146
CCTV-4K,http://112.115.49.181:4915/rtp/239.200.200.202:8784
CCTV-4K,http://58.37.164.52:4000/rtp/233.18.204.204:5140
CCTV-4K,http://14.145.187.131:4022/udp/239.77.0.174:5146
CCTV-4K,http://182.135.66.163:1888/rtp/239.94.0.20:5140
CCTV-4K,http://175.0.71.111:8888/udp/239.76.254.64:9000
CCTV-4K,http://175.0.71.111:8888/udp/239.76.254.101:9000
CCTV-4K,http://182.135.66.163:18888/rtp/239.94.0.20:5140
CETV-1,http://fn.gcl.de5.net:5908/gsh950428/923287154
CETV-1,http://c.qrjcwy.eu.org:8099/udp/232.0.0.192:9202
CETV-1,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.212:1234
CETV-1,http://m.061899.xyz/mg/cetv1
CETV-1,http://114.243.96.117:8888/rtp/239.3.1.57:8152
CETV-1,http://14.145.187.131:4022/udp/239.77.1.222:5146
CETV-1,http://183.222.15.202:4321/rtp/239.11.0.139:5140
CETV-1,http://58.37.164.52:4000/rtp/233.18.204.98:5140
CETV-1,http://112.115.49.181:4915/udp/239.200.201.49:8756
CETV-1,http://121.230.239.193:4022/rtp/239.49.8.115:8000
CETV-2,http://fn.gcl.de5.net:5908/gsh950428/923287211
CETV-2,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.238:1234
CETV-2,http://c.qrjcwy.eu.org:8099/udp/232.0.0.98:8612
CETV-2,http://m.061899.xyz/mg/cetv2
CETV-2,http://114.243.96.117:8888/rtp/239.3.1.54:4120
CETV-2,http://183.222.15.202:4321/rtp/239.11.0.246:5140
CETV-2,http://112.115.49.181:4915/rtp/239.200.201.121:8780
CETV-2,http://by4.nty.tv189.cn/live/tm-yszgjy2-4000k.m3u8
CETV-2,http://182.135.66.163:18888/rtp/239.94.2.228:5140
CETV-2,http://114.243.99.254:8888/rtp/239.3.1.54:4120
CETV-3,http://107.150.60.122/live/cetv3.m3u8
CETV-3,http://183.222.15.202:4321/rtp/239.11.0.247:5140
CETV-3,http://183.220.107.138:4022/rtp/239.11.0.247:5140
CETV-4,http://fn.gcl.de5.net:5908/gsh950428/923287339
CETV-4,http://c.qrjcwy.eu.org:8099/udp/232.0.0.175:9354
CETV-4,http://m.061899.xyz/mg/cetv4
CETV-4,http://183.222.15.202:4321/rtp/239.11.0.248:5140
CETV-4,http://58.37.164.52:4000/rtp/233.18.204.111:5140
CETV-4,http://182.135.66.163:1888/rtp/239.94.1.20:5140
CETV-4,http://182.135.66.163:18888/rtp/239.94.1.20:5140
CETV-4,http://222.92.94.26:9889/rtp/239.49.0.125:8000
CETV-4,http://112.115.49.181:4915/rtp/239.200.201.122:8784
CETV-4,http://121.230.239.193:4022/rtp/239.49.0.125:8000
CGTN,http://c.qrjcwy.eu.org:8099/udp/232.0.0.201:9220
CGTN,http://fn.gcl.de5.net:5908/gsh950428/609017205
CGTN,http://183.222.15.202:4321/rtp/239.11.0.138:5140
CGTN,http://183.220.107.138:4022/rtp/239.11.0.138:5140
CGTN,http://wan1.tangwudi.cc:47859/udp/239.94.0.40:5140
CGTN,http://wan1.tangwudi.cc:47859/udp/239.94.0.22:5140
CGTN,http://182.135.66.163:1888/rtp/239.94.2.164:5140
CGTN,http://182.135.66.163:18888/rtp/239.94.2.164:5140
CGTN阿拉伯语,http://fn.gcl.de5.net:5908/gsh950428/609154345
CGTN阿拉伯语,http://c.qrjcwy.eu.org:8099/udp/232.0.0.8:8664
CGTN阿拉伯语,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.43:1234
CGTN阿拉伯语,http://114.243.96.117:8888/rtp/239.3.1.219:4220
CGTN阿拉伯语,http://14.145.187.131:4022/udp/239.253.43.200:5146
CGTN阿拉伯语,http://112.115.49.181:4915/udp/239.200.201.186:4220
CGTN阿拉伯语,http://175.0.71.111:8888/udp/239.76.246.97:1234
CGTN阿拉伯语,http://175.0.71.111:8888/udp/239.76.253.97:9000
CGTN阿拉伯语,http://114.243.99.254:8888/rtp/239.3.1.219:4220
CGTN阿拉伯语,http://113.65.7.6:7088/udp/239.253.43.200:5146
CGTN西班牙语,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.6:1234
CGTN西班牙语,http://fn.gcl.de5.net:5908/gsh950428/609006450
CGTN西班牙语,http://c.qrjcwy.eu.org:8099/udp/232.0.0.191:9200
CGTN西班牙语,http://114.243.96.117:8888/rtp/239.3.1.217:4220
CGTN西班牙语,http://112.115.49.181:4915/udp/239.200.201.184:4220
CGTN西班牙语,http://14.145.187.131:4022/udp/239.77.0.221:5146
CGTN西班牙语,http://175.0.71.111:8888/udp/239.76.253.88:9000
CGTN西班牙语,http://175.0.71.111:8888/udp/239.76.246.88:1234
CGTN西班牙语,http://114.243.99.254:8888/rtp/239.3.1.217:4220
CGTN西班牙语,http://113.65.7.6:7088/udp/239.77.0.221:5146
CGTN法语频道,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.8:1234
CGTN法语频道,http://fn.gcl.de5.net:5908/gsh950428/609006476
CGTN法语频道,http://c.qrjcwy.eu.org:8099/udp/232.0.0.176:9170
CGTN俄语频道,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.28:1234
CGTN俄语频道,http://fn.gcl.de5.net:5908/gsh950428/609006446
CGTN俄语频道,http://c.qrjcwy.eu.org:8099/udp/232.0.0.43:8660
CGTN英语新闻,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.188:1234

☘️央视付费频道,#genre#
风云音乐,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.47:1234
风云音乐,http://c.qrjcwy.eu.org:8099/udp/232.0.0.108:9288
风云音乐,http://38.75.136.137:98/gslb/dsdqpub/fyyy.m3u8?auth=testpub
风云音乐,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=fyyy
风云音乐,http://60.30.67.44:8834/rtp/225.1.2.176:5002
风云音乐,http://112.115.49.181:4915/rtp/239.200.200.86:8008
风云音乐,http://60.30.67.45:8834/rtp/225.1.2.176:5002
风云音乐,http://107.150.60.122/live/fyyy.m3u8
风云音乐,http://14.145.187.131:4022/udp/239.253.43.6:5146
风云音乐,http://58.37.164.52:4000/rtp/233.18.204.185:5140
风云剧场,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.45:1234
风云剧场,http://c.qrjcwy.eu.org:8099/udp/232.0.0.52:8610
风云剧场,http://58.37.164.52:4000/rtp/233.18.204.183:5140
风云剧场,http://112.115.49.181:4915/rtp/239.200.200.84:8016
风云剧场,http://124.165.232.26:8085/rtp/226.0.2.227:9728
风云剧场,http://107.150.60.122/live/fyjc.m3u8
风云剧场,http://124.165.232.26:8083/rtp/226.0.2.227:9728
风云剧场,http://38.75.136.137:98/gslb/dsdqpub/fyjc.m3u8?auth=testpub
风云剧场,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=fyjc
风云剧场,http://60.30.67.44:8834/rtp/225.1.2.174:5002
风云足球,http://c.qrjcwy.eu.org:8099/udp/232.0.0.90:9286
风云足球,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.52:1234
风云足球,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=fyzq
风云足球,http://38.75.136.137:98/gslb/dsdqpub/fyzq.m3u8?auth=testpub
风云足球,http://58.37.164.52:4000/rtp/233.18.204.176:5140
风云足球,http://107.150.60.122/live/fyzq.m3u8
风云足球,http://183.203.166.28:9003/hls/10007/index.m3u8
风云足球,http://60.30.67.45:8834/rtp/225.1.2.168:5002
风云足球,http://60.30.67.44:8834/rtp/225.1.2.168:5002
风云足球,http://14.145.187.131:4022/udp/239.253.43.14:5146
央视文化精品,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.56:1234
央视文化精品,http://c.qrjcwy.eu.org:8099/udp/232.0.0.107:8698
央视文化精品,http://107.150.60.122/live/ysjp.m3u8
央视文化精品,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ysjp
央视文化精品,http://14.145.187.131:4022/udp/239.253.43.13:5146
央视文化精品,http://58.37.164.52:4000/rtp/233.18.204.186:5140
央视文化精品,http://112.115.49.181:4915/rtp/239.200.200.92:8028
央视文化精品,http://60.30.67.44:8834/rtp/225.1.2.177:5002
央视文化精品,http://60.30.67.45:8834/rtp/225.1.2.177:5002
央视文化精品,http://38.75.136.137:98/gslb/dsdqpub/ysjp.m3u8?auth=testpub
央视台球,http://c.qrjcwy.eu.org:8099/udp/232.0.0.122:9290
央视台球,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.60:1234
央视台球,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ystq
央视台球,http://58.37.164.52:4000/rtp/233.18.204.177:5140
央视台球,http://14.145.187.131:4022/udp/239.253.43.11:5146
央视台球,http://60.30.67.44:8834/rtp/225.1.2.170:5002
央视台球,http://38.75.136.137:98/gslb/dsdqpub/ystq.m3u8?auth=testpub
央视台球,http://107.150.60.122/live/ystq.m3u8
央视台球,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026875001_dlna.m3u8
央视台球,http://175.0.71.111:8888/udp/239.76.254.58:9000
第一剧场,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.29:1234
第一剧场,http://c.qrjcwy.eu.org:8099/udp/232.0.0.147:9132
第一剧场,http://107.150.60.122/live/dyjc.m3u8
第一剧场,http://58.37.164.52:4000/rtp/233.18.204.184:5140
